customer_id,first_name,last_name,email,phone,address_line1,city,region,postal_code,country,customer_segment,signup_date
CUST100917,Norma,Turner,norma.turner917@example.com,(777)262-6263x678,4759 Sutton Run Apt. 485,New Michael,Illinois,58975,United States,Returning,2025-06-19
CUST100918,Kristin,Humphrey,kristin.humphrey918@example.com,2376676874,76751 Carlson Keys,West Christopher,Massachusetts,99379,United States,Returning,2025-07-24
CUST100919,Katie,Pearson,katie.pearson919@example.com,209.890.0094,5823 Bowen Junctions Apt. 856,Johnburgh,Illinois,89214,United States,Loyalty,2022-08-30
CUST100920,Shelly,Jordan,shelly.jordan920@example.com,2005470911,561 Carol Track Suite 511,Lake Oliviahaven,Indiana,98657,United States,Returning,2025-05-13
CUST100921,Kristin,Hill,kristin.hill921@example.com,(914)847-7618x68704,682 Joy Station Apt. 565,Alvinland,Louisiana,94653,United States,Loyalty,2022-12-13
CUST100922,Jacqueline,Holt,jacqueline.holt922@example.com,6299276405,862 Carlos Centers,Carlosland,Ohio,51428,United States,Returning,2024-10-02
CUST100923,Antonio,Washington,antonio.washington923@example.com,933.689.1478x524,03594 Garcia Summit Apt. 387,Port Michael,Colorado,70922,United States,VIP,2025-01-04
CUST100924,Robert,Frost,robert.frost924@example.com,774.713.1351x8302,6581 Clark Road,Danaville,New York,72640,United States,Returning,2024-05-05
CUST100925,Matthew,Dean,matthew.dean925@example.com,+1-309-884-1286x558,9238 Sherri Court Apt. 489,New Patriciaton,Washington,07773,United States,Returning,2023-03-23
CUST100926,Susan,Brown,susan.brown926@example.com,963-542-9242x195,121 Moore Fields,Christopherland,Maine,95361,United States,Returning,2024-12-20
CUST100927,Christopher,Wright,christopher.wright927@example.com,955-930-1530x30440,109 Ward Plaza,Elizabethmouth,Massachusetts,60350,United States,Returning,2025-01-05
CUST100928,Judith,Zimmerman,judith.zimmerman928@example.com,345.441.8299,945 Brian Inlet Apt. 910,Bonillafurt,Tennessee,50378,United States,Loyalty,2022-05-07
CUST100929,Andre,Woodard,andre.woodard929@example.com,001-482-424-2168x268,756 Debra Light,Blevinstown,North Dakota,25870,United States,New,2023-11-10
CUST100930,Tyler,Marsh,tyler.marsh930@example.com,001-910-205-9325x722,20074 Gilbert Street,West Linda,Oklahoma,61197,United States,New,2022-08-05
CUST100931,Duane,Bailey,duane.bailey931@example.com,652-205-8028x6060,40654 Baker Unions,Schwartzmouth,Arizona,94612,United States,Loyalty,2026-06-26
CUST100932,Andrew,Harrell,andrew.harrell932@example.com,+1-789-885-6643x0165,88788 Luna Light,Ronaldbury,California,27502,United States,New,2024-11-12
CUST100933,Donna,Williams,donna.williams933@example.com,+1-622-990-1138x6047,903 Jared Crossing,Melodyhaven,Pennsylvania,42791,United States,New,2023-08-24
CUST100934,Ann,Sampson,ann.sampson934@example.com,001-244-719-1479,7283 Andrade Street,Wellston,Oregon,43935,United States,Returning,2023-06-08
CUST100935,David,Cross,david.cross935@example.com,408.748.8686x5629,82801 Eric Landing,North Samuel,North Carolina,67903,United States,VIP,2024-06-21
CUST100936,Ronald,Luna,ronald.luna936@example.com,+1-667-667-8096x45837,752 Jerry Roads Apt. 175,Gabrielamouth,Rhode Island,82880,United States,Returning,2022-11-26
CUST100937,Sandra,Graves,sandra.graves937@example.com,748.374.1148x6267,976 Cook Grove,Kellymouth,California,47449,United States,VIP,2025-04-06
CUST100938,Lance,Rodriguez,lance.rodriguez938@example.com,(278)396-3009x3582,01597 Gerald Harbors Apt. 284,West Kelsey,Rhode Island,22441,United States,Loyalty,2025-08-20
CUST100939,Patrick,Tran,patrick.tran939@example.com,001-284-560-1804,8015 Samuel Garden,Laurahaven,Montana,52961,United States,New,2025-09-08
CUST100940,Damon,Reed,damon.reed940@example.com,946-605-3926x096,272 Crystal Summit Apt. 649,North Carolberg,Virginia,70062,United States,Loyalty,2024-07-10
CUST100941,Riley,Rodgers,riley.rodgers941@example.com,+1-928-750-2155x38307,212 White Green Apt. 956,Davidsonview,Maine,98593,United States,Returning,2024-12-01
CUST100942,Aaron,Hoffman,aaron.hoffman942@example.com,001-707-351-9919x81775,441 Munoz Expressway,Jamieville,Nevada,36623,United States,Loyalty,2026-02-28
CUST100943,Gregory,Malone,gregory.malone943@example.com,001-238-959-7477x65659,5494 Danielle Inlet,Port Ryan,New Mexico,86647,United States,Loyalty,2025-09-29
CUST100944,Curtis,Heath,curtis.heath944@example.com,001-822-509-4907,53597 Martinez Center Apt. 115,Stevenbury,Wyoming,38215,United States,Returning,2023-10-16
CUST100945,John,Jones,john.jones945@example.com,+1-548-772-2557x85641,741 Ferguson Wells Suite 739,Edwardberg,Ohio,48567,United States,New,2024-09-22
CUST100946,Michael,Smith,michael.smith946@example.com,001-695-379-4758x16602,2334 Smith Brook,Garciafurt,Pennsylvania,58774,United States,VIP,2022-05-16
CUST100947,Jonathan,Werner,jonathan.werner947@example.com,+1-997-634-1855x95083,601 Johnson Rest Suite 101,Baileytown,Texas,05653,United States,New,2022-06-12
CUST100948,Samuel,Johnson,samuel.johnson948@example.com,(779)349-0786x9285,215 Elizabeth Trail Suite 763,Whitneychester,New York,31978,United States,VIP,2024-09-07
CUST100949,Natasha,Pope,natasha.pope949@example.com,001-589-660-7072x288,35139 Charles Field,New Taylorport,Hawaii,65053,United States,Loyalty,2024-03-10
CUST100950,Theresa,Perez,theresa.perez950@example.com,(235)979-6714x8030,6582 Holloway Passage,Port Matthew,Texas,54906,United States,Loyalty,2023-07-29
CUST100951,Penny,Ruiz,penny.ruiz951@example.com,001-341-328-8669,232 Joseph Shoals,West Michelle,Missouri,11328,United States,VIP,2022-06-23
CUST100952,Brenda,Clarke,brenda.clarke952@example.com,+1-692-659-4657,3255 Mitchell Club Apt. 818,Christopherfurt,New Hampshire,25087,United States,VIP,2025-11-26
CUST100953,Tammy,Mcdaniel,tammy.mcdaniel953@example.com,(803)688-1937,471 Reyes Dale,North Sophia,Kentucky,87254,United States,Loyalty,2025-12-30
CUST100954,John,Sanchez,john.sanchez954@example.com,201-912-7283x603,7709 Victoria Shore Suite 618,Port Steven,Georgia,97554,United States,Returning,2024-09-23
CUST100955,Aaron,Fisher,aaron.fisher955@example.com,216.621.7204x8886,693 Jeremy Views,South Megan,Tennessee,43559,United States,Loyalty,2024-12-17
CUST100956,Jonathan,Jordan,jonathan.jordan956@example.com,219-991-6053x9064,42519 Fleming Crossing,Lake Michelleside,Oregon,13587,United States,New,2023-02-25
CUST100957,Randy,Gardner,randy.gardner957@example.com,001-567-307-4215,625 Richard Alley,East Daniel,Oregon,96835,United States,Returning,2021-10-07
CUST100958,Andrea,Hicks,andrea.hicks958@example.com,(648)502-9335x838,65735 Timothy Junction,Nicholasborough,Wyoming,90975,United States,Returning,2024-06-28
CUST100959,David,Liu,david.liu959@example.com,001-914-201-2833x1955,9717 Miller Oval,East Antoniochester,North Carolina,59732,United States,Returning,2022-01-15
CUST100960,Patricia,Turner,patricia.turner960@example.com,(546)705-1648,76841 Gallagher Lodge,Marshallchester,Arkansas,01731,United States,Returning,2024-11-07
CUST100961,Joshua,Collins,joshua.collins961@example.com,+1-897-931-7303x3249,4510 Daniels Place Apt. 947,Port Dave,Colorado,45647,United States,Returning,2024-11-05
CUST100962,Andrew,Peterson,andrew.peterson962@example.com,327-307-9959x4761,9764 Cox Spring,Robertmouth,Georgia,67575,United States,Loyalty,2026-05-13
CUST100963,Kristy,Hernandez,kristy.hernandez963@example.com,(693)848-5403x9098,606 Cummings Stream Apt. 613,South Kimberly,New Mexico,04927,United States,VIP,2025-04-27
CUST100964,Nicole,Zamora,nicole.zamora964@example.com,995.970.3996x263,711 Stacey Trace,West David,Oklahoma,78760,United States,New,2025-02-14
CUST100965,Gerald,Guerrero,gerald.guerrero965@example.com,5682243233,99344 Johnson Locks,Port Melaniefurt,Oregon,34394,United States,New,2023-06-25
CUST100966,Erin,Smith,erin.smith966@example.com,+1-352-435-7865x294,70064 Schmidt Views Suite 487,Johnville,Pennsylvania,83305,United States,New,2025-12-24
CUST100967,Krista,Scott,krista.scott967@example.com,(754)728-0537x642,8688 Stephens Burgs,North Jeremy,Pennsylvania,17548,United States,Loyalty,2022-12-28
CUST100968,David,Barron,david.barron968@example.com,901.995.8663x9928,731 Solis Valley,Ashleychester,Idaho,76034,United States,Returning,2022-07-08
CUST100969,Thomas,Estrada,thomas.estrada969@example.com,(944)216-0332x8880,1028 Collins Spur,East Sheilaberg,Utah,21369,United States,VIP,2021-08-02
CUST100970,Christopher,Clay,christopher.clay970@example.com,(245)641-6487x921,2750 Michael Lodge Suite 442,East Mindyfurt,Arkansas,63583,United States,New,2026-02-06
CUST100971,Rebekah,Peterson,rebekah.peterson971@example.com,001-883-230-9587x2383,14579 Jermaine Locks Suite 148,Vincentville,South Carolina,83635,United States,New,2025-06-21
CUST100972,Adam,Diaz,adam.diaz972@example.com,001-419-267-9720x9251,285 John Squares,New Shannon,Alabama,35713,United States,Loyalty,2026-06-13
CUST100973,Deborah,Gonzalez,deborah.gonzalez973@example.com,895.582.9158x5511,49207 Rivas Mount Suite 142,Annamouth,Kansas,76892,United States,VIP,2025-01-22
CUST100974,Eric,Anderson,eric.anderson974@example.com,+1-818-983-1249x773,44343 Heath Road Suite 872,Coxville,Michigan,53729,United States,Returning,2024-03-03
CUST100975,Jeffrey,Stone,jeffrey.stone975@example.com,+1-802-299-0348x04247,094 Carolyn Manor,Timothyfort,Nebraska,17205,United States,Returning,2024-01-02
CUST100976,Natasha,Sullivan,natasha.sullivan976@example.com,001-222-354-9203x693,015 Steven Coves Apt. 722,Collinsland,Kentucky,64902,United States,New,2024-05-06
CUST100977,Robert,Booker,robert.booker977@example.com,7016842933,2298 Mary Trace Suite 966,Cobbland,Minnesota,33163,United States,VIP,2021-09-21
CUST100978,Kristine,Martin,kristine.martin978@example.com,001-224-273-6500x32990,7614 Thomas Parkway Suite 355,Donnaton,Virginia,37743,United States,Returning,2023-01-19
CUST100979,Danielle,Martinez,danielle.martinez979@example.com,+1-579-620-6754x939,969 Joshua Walk,Lake Kimberly,Pennsylvania,24516,United States,Returning,2024-07-03
CUST100980,Greg,Harrison,greg.harrison980@example.com,001-535-673-3813x307,30236 Garcia Fall Apt. 474,Lake Ashleystad,Illinois,94162,United States,New,2025-06-15
CUST100981,Eric,Allen,eric.allen981@example.com,(905)316-0232x510,5870 Walters Square Apt. 422,Staceyfurt,Maryland,09834,United States,Loyalty,2022-03-23
CUST100982,Brittney,Moore,brittney.moore982@example.com,(512)753-8078x191,3494 Christina Well,Rodriguezfort,Wisconsin,41665,United States,New,2024-08-07
CUST100983,Tyler,Martinez,tyler.martinez983@example.com,(463)328-2463x0616,635 Albert Tunnel Apt. 761,Bobberg,Arkansas,41709,United States,Returning,2026-05-04
CUST100984,Donna,Mason,donna.mason984@example.com,(269)277-1433x608,14610 Carol Oval,New Brittneyton,Louisiana,51715,United States,Returning,2022-07-12
CUST100985,Paul,Sanchez,paul.sanchez985@example.com,216.887.8518x56905,8826 Thompson Bypass Apt. 727,Port Aaron,South Dakota,73111,United States,Loyalty,2022-07-05
CUST100986,Emily,Acevedo,emily.acevedo986@example.com,272-537-3564x0783,9789 Garcia Glens,Tiffanyside,Indiana,54457,United States,VIP,2025-06-24
CUST100987,Patricia,Green,patricia.green987@example.com,749.906.6886x7518,64560 Barnett Underpass,Loriborough,Maryland,33130,United States,Returning,2022-04-25
CUST100988,William,Moon,william.moon988@example.com,+1-573-592-0025x8565,773 Erica Courts Suite 787,New Kirstenchester,Connecticut,49151,United States,Loyalty,2023-12-18
CUST100989,Amy,Nunez,amy.nunez989@example.com,7122402545,4908 Elizabeth Radial,New Melanie,Montana,83220,United States,New,2025-06-14
CUST100990,Joel,Hicks,joel.hicks990@example.com,(546)516-3034,09143 Moore Inlet,North Travis,Virginia,36936,United States,Returning,2022-06-17
CUST100991,Samuel,Carroll,samuel.carroll991@example.com,+1-865-446-6289x7351,2756 Adam Crossroad,North David,Maine,05606,United States,New,2024-09-20
CUST100992,Patrick,Mcdonald,patrick.mcdonald992@example.com,325-415-8904,1666 Jenna Unions,Port Hectorshire,Florida,64437,United States,Returning,2026-01-14
CUST100993,Angela,Wise,angela.wise993@example.com,790.698.6361x5276,2022 Benson Drive Suite 886,Lake Chad,New Jersey,31264,United States,Returning,2025-06-26
CUST100994,Chase,Richardson,chase.richardson994@example.com,311.680.2669,396 Patrick Burg,Shawnland,North Carolina,74931,United States,VIP,2022-08-11
CUST100995,Mariah,Olsen,mariah.olsen995@example.com,+1-625-369-2476x883,41413 Zachary Creek,West Alecmouth,Colorado,91911,United States,New,2023-07-11
CUST100996,Eric,Fields,eric.fields996@example.com,690.244.7085x609,1487 Chad Flat Apt. 456,Leroyberg,Wisconsin,20485,United States,Returning,2025-06-13
CUST100997,Mark,Davila,mark.davila997@example.com,+1-940-274-0337x449,91369 Davis Via,Richmondland,Alabama,51004,United States,Returning,2021-09-12
CUST100998,Jeffrey,Simmons,jeffrey.simmons998@example.com,353.218.0576x310,546 Gabriel Fork Suite 064,North Juanport,North Dakota,52930,United States,VIP,2025-07-02
CUST100999,Carol,Mcdowell,carol.mcdowell999@example.com,(398)294-8481x7036,7017 Herring Track,Lake Timothy,Oregon,41125,United States,Loyalty,2023-03-26
CUST101000,Lisa,Cabrera,lisa.cabrera1000@example.com,8782111719,9021 Mitchell Corners,Matthewshire,Nevada,59187,United States,New,2023-12-06
CUST101001,Jeremy,Hall,jeremy.hall1001@example.com,+1-584-796-5523x91703,04999 Paul Lodge,Jasonfurt,Virginia,15137,United States,Returning,2025-08-13
CUST101002,Deborah,Bryant,deborah.bryant1002@example.com,973-494-6248,858 Hodge Shore,Port Christy,New Mexico,86858,United States,Returning,2024-11-08
CUST101003,Angela,Beck,angela.beck1003@example.com,813-249-3179x670,8173 Ford Crossroad Apt. 162,Angelshire,Oklahoma,80763,United States,VIP,2023-02-26
CUST101004,Sarah,Watson,sarah.watson1004@example.com,764-763-9897x014,39342 Dominguez Courts Suite 692,Marcoton,Michigan,03627,United States,Returning,2023-01-12
CUST101005,Pedro,Brown,pedro.brown1005@example.com,3119015616,449 Donald Corners,North Brandon,West Virginia,73382,United States,Returning,2025-11-28
CUST101006,Donald,Gallagher,donald.gallagher1006@example.com,646.699.0867x23310,7365 Hardy Cliff,East Vanessa,Wyoming,70009,United States,New,2026-03-17
CUST101007,Derek,Taylor,derek.taylor1007@example.com,(831)686-4176x13023,693 Hunter Island,South Melaniechester,Louisiana,02460,United States,New,2023-08-18
CUST101008,Dylan,Harrington,dylan.harrington1008@example.com,+1-519-932-5282x67126,995 Sharon Island Apt. 964,Kevinhaven,Louisiana,33047,United States,Loyalty,2025-03-16
CUST101009,Katie,Blair,katie.blair1009@example.com,(281)711-4330x64098,1555 Kelli Loaf Apt. 787,East Sandrashire,Connecticut,90691,United States,Returning,2022-11-06
CUST101010,Alfred,Blair,alfred.blair1010@example.com,(737)621-6266x0323,029 Cooper River,Mcdonaldbury,Washington,60187,United States,Returning,2026-05-31
CUST101011,James,Rivas,james.rivas1011@example.com,995.551.9247x4111,0386 Susan Lock Suite 611,West Stacy,Maine,96220,United States,Returning,2022-12-02
CUST101012,Jamie,Johnson,jamie.johnson1012@example.com,4806563082,732 Benjamin Mountains,North George,New Hampshire,30585,United States,Returning,2025-03-08
CUST101013,Tina,Farmer,tina.farmer1013@example.com,685-422-0720x1970,1627 Gill Fords Suite 512,Michaelland,Utah,93480,United States,New,2021-09-20
CUST101014,Andrew,Cox,andrew.cox1014@example.com,408-819-4842,00360 Taylor Garden,Benjaminhaven,Iowa,00870,United States,Loyalty,2023-03-05
CUST101015,Elizabeth,Vega,elizabeth.vega1015@example.com,+1-343-875-3916x9280,16696 Acosta Inlet Apt. 330,Nathanielview,California,02973,United States,New,2024-11-13
CUST101016,Cory,Myers,cory.myers1016@example.com,001-270-308-4458,176 Thomas Loop Apt. 809,West Cody,Minnesota,01296,United States,New,2024-04-04
CUST101017,Lisa,Pena,lisa.pena1017@example.com,(499)261-3152x55232,837 Fields Freeway Suite 404,Carneyburgh,Michigan,98300,United States,Returning,2023-03-30
CUST101018,Caitlin,Williams,caitlin.williams1018@example.com,411-952-5586,888 Richard Forges Apt. 748,East Andrewstad,Ohio,67019,United States,New,2021-08-12
CUST101019,Jasmine,Watkins,jasmine.watkins1019@example.com,786-714-2293,592 Mark Underpass Suite 967,Seanland,Connecticut,89711,United States,Loyalty,2023-02-27
CUST101020,Kristen,Mayo,kristen.mayo1020@example.com,+1-630-745-7627,60895 Buck Camp,West Donnaburgh,Idaho,15742,United States,New,2023-04-20
CUST101021,James,Fletcher,james.fletcher1021@example.com,+1-560-208-3476x128,6113 Ray Wall Apt. 715,Donovanbury,Indiana,68772,United States,New,2025-09-08
CUST101022,Kaitlin,Macias,kaitlin.macias1022@example.com,+1-952-885-8986x81843,90073 Matthews Ridges,Kimberlymouth,New Jersey,90153,United States,Loyalty,2023-09-14
CUST101023,Molly,Collins,molly.collins1023@example.com,707-669-2626,7591 Johnson Union,Johnshire,Tennessee,68054,United States,Returning,2023-05-03
CUST101024,Samantha,Black,samantha.black1024@example.com,+1-990-779-9658x5783,816 Fox View Apt. 407,North Wendy,Tennessee,88309,United States,New,2022-05-22
CUST101025,Lindsay,Larsen,lindsay.larsen1025@example.com,461.435.0078x836,85403 Riley Radial,Davidside,Michigan,89907,United States,VIP,2021-12-03
CUST101026,Jessica,Walker,jessica.walker1026@example.com,001-426-653-2735x51497,22347 Jones Manors,Oliviashire,Kansas,93609,United States,New,2024-08-03
CUST101027,Lee,Cooper,lee.cooper1027@example.com,602.600.6174x136,476 Katie Coves Apt. 912,Rhodestown,Nebraska,43089,United States,Loyalty,2021-10-22
CUST101028,Samuel,Sullivan,samuel.sullivan1028@example.com,(622)883-0564,04555 Carpenter Center Apt. 635,Smithfort,New York,71140,United States,New,2024-03-16
CUST101029,Sandra,Robinson,sandra.robinson1029@example.com,+1-427-563-9904x6008,626 Isaiah Spur Apt. 209,Brooksmouth,Utah,03563,United States,New,2024-12-17
CUST101030,Dalton,Mejia,dalton.mejia1030@example.com,2675015120,4907 Greene Estates,South Ianland,Oklahoma,85573,United States,New,2023-03-15
CUST101031,Gina,Fischer,gina.fischer1031@example.com,391.292.9692,07122 Williams Centers Apt. 283,Wallaceview,Idaho,60011,United States,New,2022-01-06
CUST101032,Leslie,Oliver,leslie.oliver1032@example.com,278-387-2820x63228,9804 Perry Manor,Wesleymouth,Florida,97579,United States,Returning,2023-11-10
CUST101033,Travis,Smith,travis.smith1033@example.com,001-460-764-7245,78747 Kelley Plain Suite 070,Robertfort,New Jersey,60551,United States,New,2022-01-02
CUST101034,Virginia,Miller,virginia.miller1034@example.com,+1-488-497-2842x680,164 Samuel Alley Suite 371,Johnsonfurt,Washington,94510,United States,New,2024-12-08
CUST101035,Amy,Smith,amy.smith1035@example.com,416.964.7951,24285 Tonya Spring,Christopherfurt,Alaska,11608,United States,Loyalty,2026-06-18
CUST101036,Cassandra,Rowland,cassandra.rowland1036@example.com,+1-248-808-7017,52077 Jenny Centers Suite 404,East Roger,Oklahoma,76389,United States,New,2024-09-22
CUST101037,Jessica,Harper,jessica.harper1037@example.com,224.961.0511x090,78502 Nathan Drive,Elizabethshire,New Mexico,21927,United States,Returning,2023-07-05
CUST101038,Jacqueline,Williamson,jacqueline.williamson1038@example.com,9106297599,539 Morris Way Suite 442,Edwardview,Texas,85494,United States,New,2022-12-19
CUST101039,Brian,Miller,brian.miller1039@example.com,515-937-4051x3379,9976 Julia Lane Apt. 855,Wangmouth,Maryland,78975,United States,New,2021-12-13
CUST101040,Lauren,Meyer,lauren.meyer1040@example.com,+1-568-781-4499x080,40574 Rivera Port Suite 324,Kathymouth,Georgia,58352,United States,Loyalty,2022-06-26
CUST101041,Colton,Wilson,colton.wilson1041@example.com,001-708-551-8466x898,35961 Brian Shoals,Cummingsborough,Tennessee,36545,United States,Returning,2026-01-29
CUST101042,Alan,Malone,alan.malone1042@example.com,(226)742-5972,8298 Morse Plaza Apt. 921,Thomasview,Rhode Island,96032,United States,Loyalty,2026-02-23
CUST101043,Joshua,Torres,joshua.torres1043@example.com,6429937178,46172 Rogers Causeway,Mauriceberg,South Carolina,24215,United States,Returning,2025-02-27
CUST101044,Sean,Bender,sean.bender1044@example.com,(798)689-7988x77544,1340 Samantha Dale Apt. 605,Whitemouth,Michigan,87465,United States,Loyalty,2022-02-05
CUST101045,Vanessa,Perkins,vanessa.perkins1045@example.com,963-589-0124x844,561 Tina Lodge Suite 223,Port Stevenchester,Michigan,80886,United States,Returning,2023-09-13
CUST101046,April,Delacruz,april.delacruz1046@example.com,516.202.2743,2718 Reid Estates,Kennethstad,Nebraska,25149,United States,New,2022-02-01
CUST101047,Lauren,Garcia,lauren.garcia1047@example.com,+1-813-380-7828x7806,459 Palmer Lane Apt. 565,Christophertown,Hawaii,82876,United States,Returning,2026-03-29
CUST101048,Erin,Thompson,erin.thompson1048@example.com,(712)688-6690,984 Amanda Estate Suite 705,North John,Texas,29365,United States,VIP,2022-12-24
CUST101049,Lisa,Fernandez,lisa.fernandez1049@example.com,412.932.0366x864,626 Lopez Divide Suite 603,North William,New Mexico,59330,United States,New,2026-04-30
CUST101050,Jeremy,Adams,jeremy.adams1050@example.com,706-928-3345,6232 Porter Station,North Jonathanborough,Michigan,70066,United States,Loyalty,2024-08-02
CUST101051,Janice,Harrison,janice.harrison1051@example.com,2276322857,0255 Roberts Loop,New Laura,New Jersey,85598,United States,Loyalty,2021-11-19
CUST101052,Kelly,Garcia,kelly.garcia1052@example.com,788.815.9646x7386,4846 Reese Fords,Lake Gregory,California,90912,United States,Returning,2022-12-10
CUST101053,Justin,Guzman,justin.guzman1053@example.com,(687)470-0623x945,0760 Clark Corner Apt. 033,Lake Davidhaven,New York,12443,United States,Returning,2024-10-01
CUST101054,Douglas,Walker,douglas.walker1054@example.com,(768)590-5810x801,4356 Smith Roads,Henryhaven,Wyoming,60899,United States,VIP,2022-02-27
CUST101055,Whitney,Howe,whitney.howe1055@example.com,(796)795-7945x759,55362 Scott Hills Suite 418,New Michael,Hawaii,90898,United States,New,2024-03-20
CUST101056,David,Castaneda,david.castaneda1056@example.com,(420)378-8216x511,7445 Brian Ford Apt. 276,Steventown,North Carolina,96268,United States,Returning,2026-03-17
CUST101057,Donald,Tapia,donald.tapia1057@example.com,453.521.2440,40941 Laura Corners Apt. 525,Armstrongshire,Oregon,08513,United States,Returning,2021-10-13
CUST101058,Justin,Roth,justin.roth1058@example.com,+1-341-323-2546x018,3485 Jones Forest,Holtmouth,Nevada,72179,United States,Returning,2025-02-03
CUST101059,Christopher,Snyder,christopher.snyder1059@example.com,221-312-0291x3813,480 Christine Rapids Apt. 888,New Noahchester,Maryland,47747,United States,Returning,2022-11-24
CUST101060,Jacob,Summers,jacob.summers1060@example.com,799-808-2133,72366 Brown Hills,South Christopherborough,Vermont,72309,United States,VIP,2026-05-06
CUST101061,Christopher,Wilson,christopher.wilson1061@example.com,774.805.0133x20344,1487 Cooper Views,Chavezberg,Minnesota,93232,United States,New,2025-06-17
CUST101062,Edwin,Jones,edwin.jones1062@example.com,(231)560-3781x1057,06670 Michael Rest Suite 696,Parksbury,Virginia,18448,United States,New,2023-08-30
CUST101063,Jeffery,Murray,jeffery.murray1063@example.com,3716580097,633 Javier Forge,Port Karenmouth,Ohio,64846,United States,Returning,2024-01-18
CUST101064,Justin,Dominguez,justin.dominguez1064@example.com,001-988-439-2375x909,582 Pierce Junction,Michaelville,Indiana,81792,United States,New,2022-07-12
CUST101065,Patricia,Blevins,patricia.blevins1065@example.com,5349823678,9323 Antonio Square,South Jonathan,Mississippi,68511,United States,New,2024-03-14
CUST101066,Robert,Roach,robert.roach1066@example.com,886-574-1637x120,5529 Castillo Camp,West Michaelport,Alabama,67724,United States,Returning,2022-06-08
CUST101067,Daniel,Parsons,daniel.parsons1067@example.com,815-872-8143x611,46036 Christopher Rest,South Kaitlyn,Alaska,44127,United States,Returning,2024-06-17
CUST101068,Matthew,Mccoy,matthew.mccoy1068@example.com,(354)626-8368x4377,44545 Craig Turnpike,Johnsonbury,Alabama,11803,United States,Returning,2022-05-06
CUST101069,Carolyn,Gutierrez,carolyn.gutierrez1069@example.com,(627)423-8697,736 Amanda Shoals,New Markmouth,Alaska,77240,United States,VIP,2023-03-15
CUST101070,Jonathan,Norman,jonathan.norman1070@example.com,+1-291-565-0811x364,484 Monica Mountains Suite 006,Port Tony,Oregon,43849,United States,Returning,2026-06-16
CUST101071,Matthew,Mckinney,matthew.mckinney1071@example.com,329-954-4966x9542,2752 Tammy Creek Suite 173,Kevinshire,Texas,37799,United States,Returning,2024-04-07
CUST101072,Brenda,Young,brenda.young1072@example.com,+1-216-338-3264x89710,78129 Fields Junction Suite 613,Port Josephshire,Maryland,73827,United States,Returning,2023-12-14
CUST101073,Christopher,Mccall,christopher.mccall1073@example.com,723-855-2833x7287,813 Samantha Mall Suite 647,Davisland,Michigan,68350,United States,New,2026-04-28
CUST101074,David,Daniel,david.daniel1074@example.com,987-308-9410,1146 Scott Station,North Yvonnehaven,Kansas,08411,United States,Loyalty,2026-06-17
CUST101075,Stephen,Mcbride,stephen.mcbride1075@example.com,(947)938-8523,770 Taylor Points Apt. 253,West Sarah,Hawaii,11844,United States,Loyalty,2026-04-11
CUST101076,Maria,Pierce,maria.pierce1076@example.com,(826)879-9096,86538 Maria Rue,Stephenchester,Maryland,53258,United States,Returning,2026-01-22
CUST101077,Dennis,Rodriguez,dennis.rodriguez1077@example.com,001-200-837-0907x037,320 Mcbride Underpass Apt. 983,Williamberg,Utah,91628,United States,Loyalty,2025-04-04
CUST101078,Travis,Torres,travis.torres1078@example.com,762.996.5074x456,7654 Kiara Pass,New Dakota,Pennsylvania,36080,United States,Loyalty,2025-10-17
CUST101079,Thomas,Bell,thomas.bell1079@example.com,4348522026,32645 Stephanie Landing,Walkertown,South Carolina,94315,United States,New,2021-11-01
CUST101080,Yvette,Murray,yvette.murray1080@example.com,001-840-963-5168x52247,25837 Bryan Union Suite 366,East Derek,Nevada,30719,United States,Returning,2023-05-27
CUST101081,Victoria,Anderson,victoria.anderson1081@example.com,+1-956-428-3723,9310 Lisa Stravenue,Summerston,Alabama,71701,United States,New,2026-07-10
CUST101082,Larry,Pena,larry.pena1082@example.com,503-670-4333x318,1257 Joseph Forges Suite 198,Karenville,New Mexico,55677,United States,Returning,2026-06-01
CUST101083,Donna,Fernandez,donna.fernandez1083@example.com,+1-964-455-4421x5783,0532 Gonzalez Rapids Suite 885,West Jessica,Florida,69467,United States,Returning,2026-04-14
CUST101084,Jason,Lang,jason.lang1084@example.com,5393799783,32198 Todd Views Suite 551,East Martinfurt,Nevada,57438,United States,Returning,2026-01-05
CUST101085,Richard,Lambert,richard.lambert1085@example.com,6678347671,89591 Jerry Isle,West Dwayne,New Mexico,50456,United States,New,2022-12-28
CUST101086,Eric,Nguyen,eric.nguyen1086@example.com,001-663-774-3963,38955 Perry Mews Suite 317,New Tracyton,Arkansas,20111,United States,Returning,2022-04-30
CUST101087,Alfred,Thomas,alfred.thomas1087@example.com,536.663.2567x322,9391 Contreras Avenue Apt. 910,West Anachester,Montana,94872,United States,Returning,2021-10-01
CUST101088,Julie,Clark,julie.clark1088@example.com,001-726-644-7893x7859,6090 Tyler Mall,Rosestad,South Dakota,73800,United States,Returning,2022-06-20
CUST101089,Alexis,Bell,alexis.bell1089@example.com,234.766.9447x3387,905 Kim Corners,South Amy,Maryland,97513,United States,New,2025-05-18
CUST101090,Scott,Watkins,scott.watkins1090@example.com,001-588-237-4345x09685,50230 Ramirez Unions Apt. 434,West John,Montana,78471,United States,VIP,2024-05-12
